instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race,fulltime,predicted_class,prediction_score,target_law
2891,1659,5.0,5.0,4.0,34.0,3.5,0,0,1.0,0,0.018866042469861087,0
2892,17905,2.0,1.0,5.0,42.0,3.0,1,0,1.0,0,0.11,0
2893,2379,1.0,2.0,4.0,37.0,3.4,1,0,1.0,0,0.32765092174081645,0
2894,19221,8.0,7.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
2895,14759,4.0,2.0,4.0,41.0,3.1,1,0,1.0,0,0.018866042469861087,0
2896,16977,1.0,2.0,2.0,31.0,3.0,1,1,1.0,0,0.34224348631641355,1
2897,15651,5.0,6.0,4.0,26.7,3.1,1,2,1.0,0,0.07,1
2898,17234,4.0,3.0,4.0,33.0,3.0,1,0,1.0,0,0.01,0
2899,6691,1.0,1.0,4.0,29.0,3.2,1,0,1.0,0,0.23,0
2900,13898,10.0,10.0,4.0,42.0,2.7,1,0,1.0,0,0.0,0
2901,8071,9.0,8.0,4.0,36.0,3.6,0,0,1.0,0,0.0,0
2902,11036,10.0,10.0,3.0,38.0,2.8,1,0,1.0,0,0.0,0
2903,13325,6.0,6.0,3.0,41.0,3.7,0,0,1.0,0,0.04,0
2904,7298,8.0,8.0,3.0,42.0,3.2,0,0,1.0,0,0.0,0
2905,11922,3.0,3.0,3.0,40.0,3.9,0,1,1.0,0,0.08,0
2906,18351,4.0,3.0,3.0,31.0,2.6,1,1,1.0,0,0.3362280497705696,0
2907,9159,6.0,4.0,3.0,34.5,3.6,1,4,1.0,0,0.01,0
2908,6462,4.0,4.0,3.0,37.0,3.2,1,0,1.0,0,0.01,0
2909,388,8.0,9.0,4.0,34.0,3.5,0,0,1.0,0,0.0,0
2910,20073,2.0,4.0,3.0,25.0,2.3,0,3,2.0,0,0.36,1
2911,17490,1.0,1.0,2.0,35.0,3.0,0,3,1.0,0,0.21,0
2912,10746,3.0,1.0,4.0,39.0,2.8,1,0,1.0,0,0.31,0
2913,11488,7.0,4.0,2.0,35.0,2.8,1,0,1.0,0,0.24,0
2914,6050,1.0,2.0,3.0,44.0,3.2,1,0,1.0,0,0.07,1
2915,2863,10.0,8.0,4.0,48.0,3.4,1,0,1.0,0,0.0,0
2916,7520,2.0,2.0,3.0,32.0,2.4,1,3,1.0,0,0.26541537089263867,0
2917,4812,2.0,1.0,4.0,39.0,3.3,1,0,1.0,0,0.05969015968564501,1
2918,346,6.0,2.0,3.0,36.0,3.5,0,0,1.0,0,0.18,1
2919,14442,6.0,6.0,3.0,31.0,2.7,1,1,1.0,0,0.0,0
2920,17388,6.0,5.0,3.0,31.0,3.0,0,0,1.0,0,0.08884389942602254,0
2921,10495,4.0,3.0,3.0,29.5,2.9,0,0,1.0,0,0.07939894255408868,0
2922,20055,1.0,1.0,4.0,42.0,2.5,1,3,1.0,0,0.39,1
2923,11319,7.0,3.0,4.0,39.0,2.8,1,0,1.0,0,0.09,0
2924,12275,5.0,5.0,4.0,34.0,3.9,0,2,1.0,0,0.04,0
2925,19596,6.0,5.0,4.0,36.0,2.5,1,0,1.0,0,0.02,0
2926,9742,4.0,4.0,3.0,30.0,2.9,0,1,1.0,0,0.41379844323520976,0
2927,17827,8.0,8.0,4.0,33.0,3.0,1,0,1.0,0,0.0,0
2928,17841,7.0,7.0,3.0,37.0,3.0,1,0,1.0,0,0.009398942554088683,0
2929,7947,6.0,7.0,3.0,36.0,3.6,0,0,1.0,0,0.0,0
2930,8612,10.0,10.0,4.0,38.0,3.6,0,0,1.0,0,0.0,0
2931,9861,8.0,4.0,3.0,21.5,2.9,1,3,1.0,0,0.45,1
2932,6540,7.0,8.0,3.0,47.0,3.2,0,0,1.0,0,0.0,0
2933,12990,8.0,8.0,3.0,29.0,3.7,1,0,1.0,0,0.0,0
2934,11129,1.0,1.0,3.0,36.0,2.8,1,1,1.0,0,0.21455327211917805,1
2935,4219,2.0,4.0,3.0,33.0,3.3,0,0,1.0,0,0.23661552511415526,0
2936,17526,3.0,1.0,2.0,27.0,3.0,0,2,1.0,0,0.2560930589810598,1
2937,15110,2.0,2.0,3.0,36.0,3.1,1,0,1.0,0,0.07886604246986108,0
2938,6869,10.0,8.0,4.0,42.0,3.2,1,0,1.0,0,0.0,0
2939,16019,5.0,5.0,4.0,37.5,3.1,1,0,1.0,0,0.007963064746619765,0
2940,1239,1.0,1.0,3.0,33.0,3.5,1,0,1.0,0,0.06622804977056954,0
2941,16667,6.0,4.0,4.0,39.0,3.0,1,0,1.0,0,0.07939894255408868,0
2942,14896,4.0,3.0,3.0,32.0,3.1,0,0,1.0,0,0.07652997004789952,1
2943,10835,9.0,8.0,4.0,31.0,2.8,1,0,1.0,0,0.02,0
2944,6618,8.0,9.0,4.0,48.0,3.2,0,4,1.0,0,0.0,0
2945,1258,7.0,8.0,3.0,37.0,3.5,0,0,1.0,0,0.0,0
2946,16590,7.0,7.0,4.0,41.0,3.0,0,0,1.0,0,0.0,0
2947,17211,3.0,4.0,2.0,39.0,3.0,0,0,1.0,0,0.09,0
2948,1455,8.0,6.0,3.0,42.0,3.5,0,0,1.0,0,0.0,0
2949,1106,6.0,5.0,3.0,39.0,3.5,0,0,1.0,0,0.03,0
2950,1391,4.0,3.0,3.0,32.0,3.5,1,0,1.0,0,0.16,0
2951,13502,4.0,5.0,4.0,30.0,3.7,0,0,1.0,0,0.05,0
2952,876,6.0,8.0,3.0,39.0,3.5,0,0,1.0,0,0.0,0
2953,13387,10.0,10.0,3.0,32.5,3.7,0,0,1.0,0,0.0,0
2954,3990,3.0,3.0,4.0,35.0,3.3,1,0,1.0,0,0.12,0
2955,12825,2.0,2.0,3.0,38.0,3.7,1,0,1.0,0,0.07435558301172876,0
2956,6021,5.0,3.0,5.0,38.0,3.2,1,0,1.0,0,0.0,0
2957,2087,8.0,8.0,3.0,42.0,3.4,1,4,1.0,0,0.0,0
2958,14417,7.0,6.0,4.0,39.0,2.7,0,0,1.0,0,0.0,0
2959,7659,8.0,4.0,3.0,35.0,2.4,1,0,1.0,0,0.24,1
2960,1861,5.0,3.0,3.0,46.0,3.4,1,0,1.0,0,0.02,0
2961,19822,3.0,4.0,2.0,42.0,2.5,1,3,1.0,0,0.1,0
2962,4286,4.0,4.0,4.0,36.0,3.3,0,0,1.0,0,0.029398942554088682,0
2963,10362,5.0,4.0,4.0,33.0,2.9,1,0,1.0,0,0.1258191524472692,0
2964,16878,6.0,7.0,4.0,30.0,3.0,0,1,1.0,0,0.03736200730070845,0
2965,14146,10.0,8.0,4.0,45.0,2.7,1,0,1.0,0,0.01,0
2966,13862,7.0,4.0,4.0,31.0,2.7,1,0,1.0,0,0.39,0
2967,16849,3.0,2.0,3.0,39.0,3.0,1,0,1.0,0,0.05,0
2968,20417,8.0,10.0,4.0,42.0,1.7,0,0,2.0,0,0.0,0
2969,13690,3.0,3.0,3.0,33.0,3.7,1,0,1.0,0,0.14569514968634192,0
2970,5296,9.0,9.0,4.0,31.0,3.3,0,2,1.0,0,0.0,0
2971,14825,10.0,10.0,4.0,46.0,3.1,0,0,1.0,0,0.06,0
2972,10053,10.0,9.0,4.0,40.0,2.9,1,0,1.0,0,0.0,0
2973,4151,6.0,7.0,4.0,33.0,3.3,0,0,1.0,0,0.008866042469861085,0
2974,8167,4.0,5.0,3.0,39.0,3.6,0,0,1.0,0,0.0,0
2975,18347,5.0,4.0,4.0,36.0,2.6,0,0,1.0,0,0.15788316862903173,0
2976,9721,7.0,4.0,4.0,34.5,2.9,1,0,1.0,0,0.14886604246986107,0
2977,19888,1.0,2.0,5.0,27.0,2.5,1,0,1.0,0,0.36,0
2978,10229,3.0,4.0,1.0,29.0,2.9,1,0,1.0,0,0.42,0
2979,14369,2.0,3.0,3.0,39.0,2.7,1,0,1.0,0,0.11,0
2980,6428,4.0,3.0,4.0,30.0,3.2,0,0,1.0,0,0.35969015968564505,1
2981,11732,7.0,7.0,2.0,36.0,3.9,0,3,1.0,0,0.01,0
2982,14519,6.0,6.0,4.0,31.5,2.7,1,0,1.0,0,0.13,0
2983,2948,8.0,8.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
2984,13856,10.0,8.0,3.0,31.0,2.7,1,0,1.0,0,0.09,0
2985,9057,2.0,2.0,4.0,44.0,3.6,1,0,1.0,0,0.17,0
2986,2115,10.0,9.0,5.0,40.0,3.4,1,0,1.0,0,0.0,0
2987,19887,7.0,3.0,5.0,30.0,2.5,1,0,1.0,0,0.07,0
2988,2732,6.0,7.0,3.0,36.0,3.4,1,0,1.0,0,0.0,0
2989,6818,8.0,7.0,4.0,28.5,3.2,1,0,1.0,0,0.02,1
2990,9914,8.0,5.0,4.0,41.0,2.9,1,0,1.0,0,0.0,0
2991,17807,10.0,10.0,5.0,40.0,3.0,0,0,1.0,0,0.0,0
2992,11648,6.0,3.0,4.0,42.0,2.8,0,0,1.0,0,0.03,0
2993,2423,9.0,8.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
2994,1229,6.0,5.0,4.0,42.0,3.5,1,0,1.0,0,0.0,0
2995,2421,6.0,4.0,3.0,34.0,3.4,1,0,1.0,0,0.03,0
2996,463,9.0,8.0,2.0,39.0,3.5,0,0,1.0,0,0.0,0
2997,16764,7.0,9.0,5.0,43.0,3.0,1,0,1.0,0,0.0,0
2998,5454,7.0,7.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
2999,16659,7.0,5.0,3.0,33.0,3.0,0,0,1.0,0,0.07,0
3000,17150,8.0,7.0,4.0,38.0,3.0,0,0,1.0,0,0.01565804889479028,0
3001,7544,5.0,3.0,4.0,27.5,2.4,0,0,1.0,0,0.32,1
3002,14889,10.0,7.0,3.0,22.0,3.1,1,3,1.0,0,0.12,1
3003,3018,5.0,4.0,3.0,36.0,3.4,1,0,1.0,0,0.20731129193764716,0
3004,2036,8.0,8.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
3005,8489,9.0,10.0,3.0,36.5,3.6,1,0,1.0,0,0.0,0
3006,7603,9.0,9.0,1.0,41.0,2.4,1,0,1.0,0,0.01,0
3007,15909,5.0,7.0,3.0,42.0,3.1,1,0,1.0,0,0.0544930347945193,0
3008,10557,9.0,7.0,4.0,33.0,2.9,0,0,1.0,0,0.08,0
3009,16456,5.0,3.0,3.0,39.0,3.0,0,1,1.0,0,0.04,0
3010,19998,4.0,3.0,3.0,30.0,2.5,1,0,1.0,0,0.25,0
3011,11250,4.0,4.0,3.0,40.0,2.8,1,0,1.0,0,0.22375335982909722,0
3012,14317,6.0,5.0,4.0,37.0,2.7,1,0,1.0,0,0.0,0
3013,12335,5.0,6.0,4.0,29.0,3.9,0,0,1.0,0,0.03,0
3014,1895,3.0,4.0,3.0,31.0,3.4,1,0,1.0,0,0.37,0
3015,5084,4.0,5.0,3.0,37.0,3.3,0,0,1.0,0,0.0,0
3016,12839,6.0,6.0,4.0,42.5,3.7,1,0,1.0,0,0.0,0
3017,16869,5.0,5.0,4.0,29.0,3.0,1,0,1.0,0,0.25,0
3018,15140,4.0,3.0,2.0,44.0,3.1,1,4,1.0,0,0.03912471855269166,0
3019,14289,7.0,5.0,4.0,42.0,2.7,1,1,1.0,0,0.0,0
3020,11390,6.0,7.0,3.0,29.0,2.8,1,0,1.0,0,0.05,0
3021,16610,9.0,7.0,3.0,37.0,3.0,1,1,1.0,0,0.0,0
3022,1874,10.0,9.0,3.0,41.0,3.4,0,0,1.0,0,0.0,0
3023,10366,10.0,10.0,4.0,43.0,2.9,0,0,1.0,0,0.0,0
3024,13592,3.0,3.0,5.0,43.0,3.7,1,0,1.0,0,0.0,0
3025,19371,2.0,4.0,4.0,36.0,3.8,1,0,1.0,0,0.02,0
3026,15060,7.0,6.0,4.0,33.0,3.1,0,0,1.0,0,0.13,0
3027,7950,9.0,9.0,4.0,40.0,3.6,1,0,1.0,0,0.0,0
3028,18008,5.0,5.0,4.0,30.5,2.6,1,0,1.0,0,0.06,0
3029,8672,9.0,10.0,3.0,48.0,3.6,0,0,1.0,0,0.0,0
3030,2388,7.0,7.0,4.0,33.0,3.4,1,0,2.0,0,0.04,0
3031,10815,3.0,3.0,4.0,38.5,2.8,0,0,1.0,0,0.01,0
3032,5003,9.0,7.0,3.0,34.0,3.3,1,2,1.0,0,0.0,0
3033,18441,9.0,10.0,3.0,40.0,2.6,1,0,1.0,0,0.0,0
3034,592,6.0,6.0,4.0,38.0,3.5,0,0,1.0,0,0.01,0
3035,14049,1.0,1.0,1.0,35.5,2.7,0,2,1.0,0,0.21921433114267544,0
3036,20095,6.0,6.0,4.0,33.0,2.3,1,1,1.0,0,0.07,0
3037,3731,4.0,3.0,3.0,41.0,3.3,0,0,1.0,0,0.15,1
3038,7748,4.0,6.0,2.0,37.0,2.4,1,0,1.0,0,0.04,0
3039,4938,3.0,4.0,2.0,39.0,3.3,1,0,1.0,0,0.01,0
3040,19738,4.0,8.0,1.0,38.0,2.5,1,0,2.0,0,0.04,1
3041,2075,7.0,9.0,4.0,34.0,3.4,0,0,1.0,0,0.0,0
3042,4499,8.0,7.0,5.0,42.0,3.3,1,0,1.0,0,0.0,0
3043,15074,9.0,8.0,5.0,34.0,3.1,1,2,1.0,0,0.0,0
3044,10729,5.0,5.0,4.0,34.0,2.8,0,0,1.0,0,0.01,0
3045,8015,4.0,10.0,3.0,35.0,3.6,0,0,1.0,0,0.0,0
3046,16676,10.0,9.0,3.0,38.0,3.0,1,0,2.0,0,0.0,0
3047,12735,6.0,6.0,5.0,39.0,3.7,0,0,1.0,0,0.01,0
3048,7332,3.0,1.0,2.0,32.0,3.2,0,1,1.0,0,0.4071310274938109,1
3049,11244,1.0,1.0,4.0,40.0,2.8,0,0,1.0,0,0.02,0
3050,10833,4.0,4.0,3.0,34.0,2.8,0,0,1.0,0,0.08,0
3051,20057,9.0,5.0,4.0,41.0,2.5,1,0,1.0,0,0.1,0
3052,4644,6.0,5.0,5.0,29.0,3.3,1,0,1.0,0,0.0,0
3053,18603,7.0,5.0,4.0,39.0,2.6,0,0,1.0,0,0.02,0
3054,24,3.0,4.0,4.0,47.0,3.5,1,0,1.0,0,0.01,0
3055,16422,7.0,6.0,4.0,35.0,3.0,0,0,2.0,0,0.25,0
3056,10839,10.0,10.0,3.0,30.0,2.8,1,1,1.0,0,0.14,0
3057,17103,5.0,3.0,2.0,33.0,3.0,0,0,1.0,0,0.2,0
3058,15892,2.0,1.0,5.0,32.0,3.1,1,0,1.0,0,0.393825143920782,0
3059,14898,7.0,5.0,5.0,44.0,3.1,1,0,1.0,0,0.0,0
3060,11337,2.0,2.0,4.0,38.0,2.8,1,0,1.0,0,0.26,0
3061,17900,8.0,8.0,2.0,43.0,3.0,1,0,1.0,0,0.0,0
3062,6948,4.0,5.0,3.0,32.0,3.2,1,3,1.0,0,0.11939894255408869,0
3063,18917,8.0,8.0,4.0,34.0,3.8,0,0,1.0,0,0.03,0
3064,7641,2.0,2.0,3.0,30.0,2.4,0,0,2.0,0,0.49,0
3065,7207,9.0,8.0,2.0,36.5,3.2,0,0,1.0,0,0.06581245855225869,0
3066,420,9.0,9.0,3.0,32.0,3.5,0,0,1.0,0,0.0,0
3067,13998,7.0,7.0,3.0,45.0,2.7,0,0,1.0,0,0.0,0
3068,2764,10.0,9.0,4.0,34.0,3.4,1,0,1.0,0,0.0,0
3069,14948,9.0,8.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
3070,1181,10.0,10.0,3.0,36.0,3.5,1,0,1.0,0,0.0,0
3071,8856,10.0,10.0,4.0,47.0,3.6,1,2,1.0,0,0.0,0
3072,15176,7.0,7.0,4.0,42.0,3.1,0,0,1.0,0,0.0,0
3073,1749,2.0,3.0,4.0,33.5,3.4,0,0,1.0,0,0.008866042469861085,0
3074,18178,4.0,1.0,4.0,36.0,2.6,0,0,1.0,0,0.48,1
3075,16360,9.0,8.0,1.0,41.0,3.1,0,0,1.0,0,0.0,0
3076,18976,2.0,2.0,3.0,41.0,3.8,1,2,1.0,0,0.07796306474661976,1
3077,3830,5.0,4.0,3.0,35.0,3.3,0,0,1.0,0,0.02,0
3078,16915,3.0,2.0,5.0,40.0,3.0,1,0,1.0,0,0.08,0
3079,4712,9.0,8.0,4.0,43.0,3.3,0,0,1.0,0,0.0,0
3080,11305,5.0,7.0,5.0,36.0,2.8,1,0,1.0,0,0.10722701651119868,0
3081,5086,9.0,9.0,4.0,33.0,3.3,1,0,1.0,0,0.0,0
3082,6071,2.0,3.0,4.0,40.0,3.2,0,0,1.0,0,0.0,0
3083,18505,7.0,6.0,4.0,41.0,2.6,0,0,1.0,0,0.06,0
3084,3089,5.0,5.0,3.0,33.0,3.4,1,0,1.0,0,0.04651926690212587,0
3085,9238,1.0,1.0,4.0,46.0,3.6,1,0,1.0,0,0.1,0
3086,19779,1.0,1.0,3.0,28.0,2.5,0,1,2.0,0,0.3873231876164219,1
3087,4779,10.0,10.0,4.0,39.0,3.3,0,0,1.0,0,0.0,0
3088,9680,3.0,2.0,5.0,34.0,2.9,0,0,1.0,0,0.3182649850239498,0
3089,13004,8.0,6.0,3.0,43.0,3.7,1,0,1.0,0,0.0,0
3090,4189,9.0,8.0,2.0,37.0,3.3,1,0,1.0,0,0.0,0
3091,2724,10.0,10.0,4.0,33.0,3.4,0,0,1.0,0,0.0,0
3092,4204,3.0,4.0,1.0,20.0,3.3,0,4,2.0,0,0.27,1
3093,2322,5.0,5.0,3.0,44.0,3.4,1,0,1.0,0,0.0,0
3094,18512,2.0,2.0,3.0,31.0,2.6,1,4,1.0,0,0.2860994400707279,0
3095,1570,8.0,7.0,3.0,33.0,3.5,1,0,1.0,0,0.019398942554088684,0
3096,18043,3.0,2.0,4.0,36.0,2.6,1,0,1.0,0,0.2488660424698611,0
3097,7867,3.0,3.0,4.0,41.0,3.6,0,0,1.0,0,0.0,0
3098,9922,5.0,7.0,3.0,36.5,2.9,0,0,1.0,0,0.01,0
3099,9933,10.0,10.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
3100,10949,7.0,6.0,4.0,34.5,2.8,1,0,1.0,0,0.10292216619754062,0
3101,5045,6.0,5.0,4.0,38.5,3.3,1,0,1.0,0,0.0,0
3102,18042,7.0,5.0,4.0,40.5,2.6,1,0,2.0,0,0.07,0
3103,3120,9.0,9.0,2.0,39.0,3.4,0,0,1.0,0,0.0,0
3104,4367,4.0,1.0,4.0,38.0,3.3,1,0,1.0,0,0.04,1
3105,16527,3.0,2.0,3.0,37.0,3.0,1,0,1.0,0,0.07597884022164038,0
3106,16546,1.0,1.0,5.0,29.0,3.0,0,0,1.0,0,0.4064618126862159,1
3107,10804,3.0,4.0,5.0,36.0,2.8,1,0,1.0,0,0.01,1
3108,775,10.0,10.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
3109,2404,8.0,7.0,3.0,40.0,3.4,1,0,1.0,0,0.02,0
3110,14038,3.0,4.0,4.0,44.0,2.7,1,0,1.0,0,0.05569514968634194,0
3111,7213,10.0,10.0,4.0,40.0,3.2,1,0,1.0,0,0.0,0
3112,9668,10.0,10.0,3.0,48.0,2.9,1,0,1.0,0,0.0,0
3113,1746,3.0,1.0,2.0,36.0,3.4,1,0,1.0,0,0.26599706996367195,0
3114,17714,5.0,4.0,5.0,35.0,3.0,1,1,1.0,0,0.08773208493972216,0
3115,12399,10.0,10.0,4.0,45.0,3.9,0,0,1.0,0,0.0,0
3116,920,9.0,7.0,3.0,33.5,3.5,1,0,1.0,0,0.0,0
3117,1196,10.0,9.0,4.0,34.0,3.5,1,0,1.0,0,0.0,0
3118,407,7.0,6.0,4.0,33.0,3.5,1,0,1.0,0,0.01,0
3119,17152,9.0,9.0,5.0,35.0,3.0,1,0,1.0,0,0.0,0
3120,3033,3.0,3.0,4.0,42.0,3.4,0,2,1.0,0,0.0,0
3121,19946,5.0,1.0,4.0,41.0,2.5,0,0,1.0,0,0.25,0
3122,6432,6.0,7.0,3.0,37.0,3.2,0,0,1.0,0,0.0,0
3123,5663,10.0,10.0,3.0,48.0,3.2,1,0,1.0,0,0.0,0
3124,6286,2.0,2.0,3.0,37.0,3.2,0,0,1.0,0,0.01,0
3125,20238,4.0,1.0,4.0,36.0,2.3,1,0,1.0,0,0.39,1
3126,116,5.0,3.0,3.0,38.0,3.5,1,0,1.0,0,0.04,0
3127,18715,9.0,9.0,4.0,47.0,3.8,1,0,1.0,0,0.0,0
3128,12770,10.0,10.0,4.0,32.0,3.7,1,0,1.0,0,0.0,0
3129,14764,3.0,2.0,3.0,35.5,3.1,0,4,1.0,0,0.09773208493972216,1
3130,16441,7.0,7.0,3.0,45.0,3.0,1,0,1.0,0,0.0,0
3131,15132,10.0,9.0,5.0,37.0,3.1,0,0,1.0,0,0.0,0
3132,15507,7.0,7.0,4.0,36.0,3.1,0,0,1.0,0,0.0,0
3133,9070,10.0,10.0,3.0,38.0,3.6,0,0,1.0,0,0.0,0
3134,9558,5.0,6.0,4.0,34.0,2.9,0,0,1.0,0,0.0,0
3135,3708,4.0,6.0,4.0,33.0,3.3,0,0,1.0,0,0.03722701651119868,0
3136,13585,3.0,1.0,4.0,36.0,3.7,1,0,1.0,0,0.1682043763734638,1
3137,11219,7.0,7.0,2.0,40.0,2.8,0,0,1.0,0,0.0,0
3138,1276,7.0,6.0,3.0,34.0,3.5,0,0,1.0,0,0.008866042469861085,0
3139,13833,2.0,2.0,2.0,44.0,2.7,1,0,1.0,0,0.4801881844808612,0
3140,14359,7.0,5.0,3.0,38.0,2.7,1,3,1.0,0,0.12,0
3141,2941,7.0,8.0,3.0,40.0,3.4,1,0,1.0,0,0.0,0
3142,1529,2.0,2.0,4.0,37.0,3.5,1,0,1.0,0,0.04202556956396744,0
3143,7818,8.0,9.0,5.0,43.0,3.6,1,0,1.0,0,0.0,0
3144,13168,10.0,10.0,4.0,45.0,3.7,1,0,1.0,0,0.0,0
3145,8452,4.0,5.0,5.0,40.0,3.6,1,0,1.0,0,0.0,0
3146,19588,3.0,4.0,4.0,43.0,2.5,1,0,2.0,0,0.09,0
3147,8457,1.0,3.0,3.0,33.0,3.6,0,0,1.0,0,0.12886604246986108,0
3148,15130,2.0,3.0,3.0,32.0,3.1,1,0,1.0,0,0.02,0
3149,13321,10.0,10.0,4.0,33.0,3.7,0,0,2.0,0,0.0,0
3150,13912,7.0,6.0,5.0,44.0,2.7,1,0,1.0,0,0.0,0
3151,3491,7.0,7.0,1.0,39.0,3.4,1,0,1.0,0,0.026598127409583255,0
3152,5933,5.0,4.0,3.0,31.5,3.2,0,0,1.0,0,0.029398942554088682,0
3153,19148,6.0,7.0,3.0,37.0,3.8,1,0,1.0,0,0.0,0
3154,5067,7.0,6.0,3.0,48.0,3.3,0,0,1.0,0,0.0,0
3155,1690,9.0,8.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
3156,20103,10.0,5.0,4.0,39.0,2.3,0,0,2.0,0,0.15,0
3157,5318,9.0,8.0,3.0,40.0,3.3,1,0,1.0,0,0.0,0
3158,20178,3.0,2.0,3.0,34.0,2.3,1,3,1.0,0,0.40457858986077505,1
3159,7311,4.0,3.0,3.0,35.0,3.2,1,2,1.0,0,0.05,0
3160,12930,4.0,3.0,3.0,44.0,3.7,1,0,1.0,0,0.0,0
3161,15521,7.0,5.0,4.0,28.0,3.1,1,0,2.0,0,0.28,0
3162,20132,1.0,1.0,3.0,43.0,2.3,0,0,1.0,0,0.16,1
3163,6958,5.0,4.0,4.0,32.0,3.2,0,0,1.0,0,0.04939894255408868,0
3164,13515,6.0,8.0,4.0,36.0,3.7,0,0,1.0,0,0.0,0
3165,17711,9.0,6.0,4.0,31.0,3.0,0,0,1.0,0,0.01,0
3166,9004,10.0,10.0,4.0,34.0,3.6,1,0,1.0,0,0.0,0
3167,1136,10.0,8.0,4.0,41.0,3.5,1,0,1.0,0,0.0,0
3168,7137,9.0,9.0,4.0,37.0,3.2,0,0,1.0,0,0.0,0
3169,774,9.0,7.0,1.0,42.0,3.5,0,0,1.0,0,0.0,0
3170,3595,5.0,6.0,5.0,33.0,3.4,1,0,1.0,0,0.009591102676699693,0
3171,7922,4.0,3.0,4.0,28.0,3.6,0,2,2.0,0,0.37,0
3172,9785,2.0,1.0,4.0,35.0,2.9,0,0,1.0,0,0.2824776311901758,1
3173,13452,9.0,9.0,4.0,36.0,3.7,1,0,2.0,0,0.0,0
3174,2908,10.0,10.0,3.0,38.0,3.4,1,0,1.0,0,0.0,0
3175,3980,10.0,9.0,3.0,36.5,3.3,1,0,1.0,0,0.0,0
3176,13183,10.0,9.0,3.0,45.0,3.7,1,0,1.0,0,0.0,0
3177,9610,1.0,2.0,2.0,24.0,2.9,0,1,1.0,0,0.39662595906528736,1
3178,16025,10.0,10.0,4.0,27.0,3.1,1,0,1.0,0,0.0,0
3179,14320,5.0,4.0,4.0,33.0,2.7,1,0,1.0,0,0.02,0
3180,20115,10.0,10.0,4.0,34.0,2.3,0,0,1.0,0,0.03,0
3181,2062,8.0,9.0,3.0,39.0,3.4,0,0,1.0,0,0.0,0
3182,1608,8.0,8.0,4.0,39.0,3.5,1,0,1.0,0,0.0,0
3183,1340,2.0,1.0,4.0,47.0,3.5,1,0,1.0,0,0.16,0
3184,18696,8.0,8.0,3.0,37.0,3.8,0,0,1.0,0,0.0,0
3185,1048,3.0,3.0,4.0,44.0,3.5,1,0,1.0,0,0.0,0
3186,3918,2.0,4.0,4.0,35.0,3.3,0,0,1.0,0,0.1,0
3187,8240,3.0,5.0,3.0,37.0,3.6,1,1,1.0,0,0.0,0
3188,7839,5.0,5.0,4.0,38.0,3.6,1,0,1.0,0,0.0,0
3189,6341,10.0,10.0,3.0,29.0,3.2,1,0,1.0,0,0.0,0
3190,15000,8.0,6.0,3.0,31.0,3.1,0,0,1.0,0,0.05796306474661977,0
3191,19692,9.0,8.0,4.0,32.0,2.5,1,0,1.0,0,0.0,0
3192,16419,5.0,5.0,4.0,29.0,3.0,1,4,1.0,0,0.25,1
3193,7078,9.0,7.0,3.0,34.0,3.2,1,0,1.0,0,0.07,0
3194,1363,8.0,7.0,4.0,38.0,3.5,0,0,1.0,0,0.08238201931610754,0
3195,208,10.0,10.0,5.0,48.0,3.5,1,0,1.0,0,0.0,0
3196,13339,3.0,3.0,3.0,37.0,3.7,1,0,1.0,0,0.0,0
3197,9952,7.0,5.0,4.0,31.0,2.9,1,0,1.0,0,0.11682910721648085,0
3198,20089,3.0,8.0,5.0,32.5,2.3,1,0,1.0,0,0.13,0
3199,6264,8.0,6.0,3.0,30.0,3.2,0,1,2.0,0,0.4,0
3200,19926,6.0,6.0,3.0,34.0,2.5,0,3,1.0,0,0.11,0
3201,12543,9.0,10.0,2.0,34.0,3.7,0,0,1.0,0,0.0,0
3202,2435,2.0,1.0,3.0,31.0,3.4,1,0,2.0,0,0.1483903286520921,1
3203,5284,5.0,6.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
3204,14107,4.0,9.0,3.0,32.0,2.7,0,0,1.0,0,0.057856087700649456,0
3205,19300,6.0,6.0,3.0,42.0,3.8,0,0,1.0,0,0.0,0
3206,11646,5.0,8.0,3.0,37.0,2.8,0,0,1.0,0,0.0,0
3207,7804,6.0,6.0,4.0,38.0,3.6,0,0,1.0,0,0.0,0
3208,8449,7.0,5.0,3.0,31.0,3.6,1,0,1.0,0,0.01,0
3209,13957,3.0,4.0,4.0,36.0,2.7,1,0,1.0,0,0.01,0
3210,9323,5.0,7.0,3.0,42.0,3.6,1,0,2.0,0,0.06,0
3211,9319,10.0,9.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
3212,1167,8.0,8.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
3213,11171,5.0,7.0,3.0,39.0,2.8,0,0,1.0,0,0.04489094408923714,0
